capture_id,planter_id,captured_at,lat,lon,species,country_name,verification_status,survived
cap_3186,271,2023-10-20 10:54:00,1.326056,32.324769,Rhizophora mucronata (Red Mangrove),Uganda,verified,1
cap_3187,437,2023-03-01 05:26:00,20.65654,78.943033,Avocado,India,unverified,1
cap_3188,273,2023-03-24 00:27:00,8.531901,-13.226556,Mango,Sierra Leone,verified,1
cap_3189,450,2024-01-18 13:30:00,17.159007,-88.468401,Neem,Belize,unverified,1
cap_3190,99,2023-11-23 10:54:00,-1.190836,36.77998,Moringa,Kenya,verified,1
cap_3191,132,2024-06-29 15:25:00,20.601366,78.90548,Moringa,India,verified,1
cap_3192,424,2023-11-23 20:35:00,3.896502,11.447571,Neem,Cameroon,verified,1
cap_3193,427,2023-09-05 03:28:00,20.711488,79.028261,Cashew,India,verified,1
cap_3194,257,2024-02-11 04:04:00,12.849578,121.790327,Neem,Philippines,verified,1
cap_3195,228,2024-10-19 10:56:00,3.871728,11.483125,Rhizophora mucronata (Red Mangrove),Cameroon,verified,0
cap_3196,418,2024-04-20 17:19:00,20.588592,78.958391,Mahogany,India,verified,1
cap_3197,232,2024-11-22 09:02:00,12.795671,121.731584,Mango,Philippines,verified,1
cap_3198,51,2024-06-06 08:43:00,-1.270864,36.808464,Moringa,Kenya,unverified,1
cap_3199,205,2023-09-05 08:52:00,3.840605,11.521501,Rhizophora mucronata (Red Mangrove),Cameroon,verified,0
cap_3200,277,2023-12-01 05:07:00,3.824069,11.52585,Moringa,Cameroon,verified,1
cap_3201,275,2024-10-02 03:49:00,1.310931,32.327363,Neem,Uganda,verified,1
cap_3202,365,2024-09-26 13:19:00,12.95376,121.745574,Cashew,Philippines,verified,1
cap_3203,398,2024-08-16 10:53:00,20.552999,78.89017,Mahogany,India,verified,0
cap_3204,239,2024-05-22 09:45:00,-1.30948,36.856597,Cashew,Kenya,verified,1
cap_3205,169,2023-07-25 08:40:00,-1.248908,36.902925,Rhizophora mucronata (Red Mangrove),Kenya,verified,0
cap_3206,304,2024-03-03 07:29:00,8.472375,-13.250877,Mango,Sierra Leone,verified,1
cap_3207,29,2024-11-09 06:10:00,8.517133,-13.247243,Rhizophora mucronata (Red Mangrove),Sierra Leone,unverified,1
cap_3208,493,2024-03-21 15:31:00,17.169165,-88.519488,Mahogany,Belize,verified,1
cap_3209,377,2023-02-24 07:20:00,8.37892,-13.217808,Mango,Sierra Leone,verified,1
cap_3210,454,2023-05-02 09:40:00,8.491023,-13.23914,Rhizophora mucronata (Red Mangrove),Sierra Leone,verified,1
cap_3211,12,2024-08-02 11:57:00,3.87464,11.575847,Acacia,Cameroon,verified,1
cap_3212,254,2023-10-04 20:43:00,3.806393,11.505164,Rhizophora mucronata (Red Mangrove),Cameroon,verified,0
cap_3213,342,2023-11-27 03:56:00,12.813681,121.791527,Mango,Philippines,verified,0
cap_3214,165,2023-08-06 06:15:00,20.654627,78.984764,Acacia,India,unverified,1
cap_3215,431,2024-09-27 02:20:00,12.825168,121.70887,Cashew,Philippines,verified,1
cap_3216,456,2023-10-15 05:54:00,3.805702,11.412212,Avocado,Cameroon,verified,0
cap_3217,112,2023-11-27 06:04:00,20.613566,78.983214,Moringa,India,verified,1
cap_3218,68,2023-02-01 05:26:00,8.470678,-13.164924,Mango,Sierra Leone,verified,1
cap_3219,394,2023-11-24 05:01:00,8.529955,-13.198959,Cashew,Sierra Leone,verified,1
cap_3220,374,2023-02-22 03:48:00,12.835682,121.751165,Cashew,Philippines,verified,1
cap_3221,279,2023-08-21 18:14:00,8.439757,-13.169566,Neem,Sierra Leone,unverified,1
cap_3222,8,2024-10-30 18:36:00,8.423051,-13.267261,Mahogany,Sierra Leone,verified,1
cap_3223,351,2024-03-10 15:32:00,3.852442,11.466668,Mahogany,Cameroon,verified,1
cap_3224,30,2023-11-16 17:17:00,1.415586,32.284675,Avocado,Uganda,verified,1
cap_3225,122,2023-06-21 05:57:00,17.122484,-88.487337,Neem,Belize,verified,1
cap_3226,232,2024-07-13 21:24:00,12.847495,121.747403,Neem,Philippines,verified,1
cap_3227,359,2023-04-27 10:09:00,1.377989,32.341937,Mango,Uganda,verified,1
cap_3228,478,2023-12-24 08:37:00,-1.390487,36.792547,Mango,Kenya,verified,1
cap_3229,252,2023-12-30 07:09:00,12.858764,121.736807,Rhizophora mucronata (Red Mangrove),Philippines,verified,1
cap_3230,179,2023-12-10 18:37:00,-1.3501,36.848972,Mahogany,Kenya,unverified,0
cap_3231,295,2023-08-02 11:08:00,3.862452,11.482255,Neem,Cameroon,verified,1
cap_3232,493,2023-01-22 22:42:00,17.190363,-88.50891,Mango,Belize,verified,1
cap_3233,238,2023-08-21 13:23:00,-1.27335,36.836328,Cashew,Kenya,verified,1
cap_3234,77,2023-08-10 06:52:00,12.848535,121.680898,Cashew,Philippines,verified,1
cap_3235,59,2023-05-09 21:06:00,1.277898,32.302645,Mango,Uganda,verified,1
cap_3236,480,2023-01-24 08:16:00,3.830638,11.461994,Rhizophora mucronata (Red Mangrove),Cameroon,unverified,0
cap_3237,497,2023-08-03 04:46:00,3.855892,11.448002,Cashew,Cameroon,verified,1
cap_3238,469,2023-09-19 13:07:00,12.824515,121.787542,Avocado,Philippines,verified,1
cap_3239,141,2023-01-31 08:28:00,3.745876,11.567672,Moringa,Cameroon,verified,1
cap_3240,400,2023-08-19 09:14:00,20.531094,78.915781,Acacia,India,verified,1
cap_3241,304,2023-12-11 22:36:00,8.454564,-13.298722,Neem,Sierra Leone,verified,1
cap_3242,325,2023-08-26 02:32:00,1.37624,32.175006,Mahogany,Uganda,unverified,0
cap_3243,115,2024-02-03 17:35:00,12.849626,121.731469,Acacia,Philippines,verified,1
cap_3244,219,2023-12-11 18:25:00,17.191994,-88.57616,Rhizophora mucronata (Red Mangrove),Belize,verified,1
cap_3245,183,2024-10-30 06:12:00,-1.290313,36.870748,Mango,Kenya,unverified,1
cap_3246,192,2023-05-20 05:05:00,1.349881,32.314488,Acacia,Uganda,verified,1
cap_3247,457,2024-05-31 12:10:00,20.522968,78.889063,Acacia,India,verified,0
cap_3248,394,2024-07-30 23:23:00,8.396524,-13.215373,Neem,Sierra Leone,verified,1
cap_3249,177,2023-03-14 18:34:00,1.343014,32.29712,Cashew,Uganda,verified,0
cap_3250,402,2023-02-13 09:07:00,1.406149,32.334712,Cashew,Uganda,verified,1
cap_3251,30,2024-09-24 21:11:00,1.367337,32.275049,Cashew,Uganda,unverified,1
cap_3252,273,2024-02-23 02:02:00,8.486961,-13.246657,Mahogany,Sierra Leone,verified,0
cap_3253,491,2024-11-11 00:56:00,-1.308707,36.838763,Mango,Kenya,verified,1
cap_3254,121,2024-02-20 14:08:00,20.552115,78.973851,Mahogany,India,verified,1
cap_3255,264,2023-09-08 02:17:00,12.885017,121.751261,Mango,Philippines,unverified,0
cap_3256,371,2023-04-02 03:27:00,3.912083,11.524357,Acacia,Cameroon,verified,1
cap_3257,315,2023-06-10 23:29:00,-1.218452,36.857957,Neem,Kenya,verified,1
cap_3258,156,2024-07-15 00:34:00,12.881546,121.778606,Cashew,Philippines,unverified,0
cap_3259,408,2023-10-24 05:22:00,3.866865,11.520075,Cashew,Cameroon,unverified,1
cap_3260,58,2024-06-20 22:19:00,-1.326052,36.862793,Cashew,Kenya,verified,1
cap_3261,370,2024-02-15 10:22:00,1.388197,32.278219,Rhizophora mucronata (Red Mangrove),Uganda,verified,0
cap_3262,52,2024-02-28 13:10:00,1.320706,32.316522,Avocado,Uganda,verified,0
cap_3263,293,2023-10-02 13:26:00,3.839591,11.511608,Neem,Cameroon,verified,1
cap_3264,447,2024-10-17 11:12:00,-1.255004,36.856216,Rhizophora mucronata (Red Mangrove),Kenya,verified,1
cap_3265,249,2023-10-01 04:20:00,3.903544,11.493378,Avocado,Cameroon,verified,0
cap_3266,332,2024-02-10 02:57:00,3.871561,11.559368,Cashew,Cameroon,verified,0
cap_3267,259,2023-06-03 20:41:00,20.573009,78.969107,Mahogany,India,verified,1
cap_3268,66,2024-02-11 04:36:00,12.799779,121.716057,Avocado,Philippines,verified,1
cap_3269,37,2024-10-29 07:30:00,20.606883,78.980828,Avocado,India,unverified,1
cap_3270,434,2023-11-24 10:00:00,12.879167,121.752452,Mahogany,Philippines,unverified,1
cap_3271,180,2023-06-02 17:38:00,8.426601,-13.247689,Neem,Sierra Leone,verified,1
cap_3272,218,2023-10-12 20:20:00,12.898539,121.833377,Cashew,Philippines,verified,1
cap_3273,305,2023-02-25 04:52:00,8.388631,-13.203573,Neem,Sierra Leone,unverified,1
cap_3274,442,2023-09-24 00:01:00,1.387781,32.236839,Mahogany,Uganda,verified,1
cap_3275,236,2024-06-02 20:45:00,17.098829,-88.439457,Cashew,Belize,verified,0
cap_3276,403,2024-03-12 12:05:00,1.347536,32.241596,Moringa,Uganda,verified,1
cap_3277,481,2023-07-28 18:42:00,1.389834,32.271703,Acacia,Uganda,verified,1
cap_3278,271,2023-08-13 02:40:00,1.393855,32.302207,Acacia,Uganda,verified,0
cap_3279,318,2024-01-15 20:45:00,1.414085,32.318314,Rhizophora mucronata (Red Mangrove),Uganda,verified,1
cap_3280,154,2024-09-12 16:14:00,17.130445,-88.535308,Neem,Belize,verified,1
cap_3281,433,2024-07-07 12:51:00,8.41595,-13.323215,Cashew,Sierra Leone,unverified,0
cap_3282,385,2024-07-07 21:23:00,17.148867,-88.514201,Rhizophora mucronata (Red Mangrove),Belize,unverified,1
cap_3283,192,2024-03-04 23:35:00,1.35524,32.320727,Neem,Uganda,verified,1
cap_3284,402,2024-05-31 15:59:00,1.424364,32.273248,Mahogany,Uganda,unverified,1
cap_3285,328,2023-08-11 14:20:00,20.587079,78.867922,Rhizophora mucronata (Red Mangrove),India,verified,0
cap_3286,343,2024-06-20 07:00:00,20.540391,78.934266,Neem,India,verified,1
cap_3287,136,2023-03-19 08:50:00,17.203183,-88.47398,Neem,Belize,verified,1
cap_3288,33,2023-07-15 02:06:00,1.372409,32.313898,Neem,Uganda,verified,0
cap_3289,230,2023-03-20 20:13:00,1.352743,32.278198,Mahogany,Uganda,verified,1
cap_3290,262,2023-05-10 13:57:00,20.573668,78.956889,Mango,India,verified,0
cap_3291,340,2024-09-18 15:00:00,12.892354,121.769414,Rhizophora mucronata (Red Mangrove),Philippines,verified,0
cap_3292,319,2024-10-11 03:28:00,20.611749,78.953545,Rhizophora mucronata (Red Mangrove),India,verified,0
cap_3293,112,2023-01-01 02:27:00,20.605457,78.963108,Acacia,India,verified,1
cap_3294,474,2024-05-27 10:28:00,1.304643,32.360691,Acacia,Uganda,verified,1
cap_3295,269,2024-04-10 12:43:00,3.86781,11.500754,Acacia,Cameroon,verified,1
cap_3296,281,2023-12-24 11:14:00,3.882941,11.488556,Rhizophora mucronata (Red Mangrove),Cameroon,verified,1
cap_3297,281,2023-12-28 22:54:00,3.853043,11.543889,Mahogany,Cameroon,verified,1
cap_3298,68,2024-09-30 07:15:00,8.496624,-13.255539,Neem,Sierra Leone,verified,0
cap_3299,450,2023-08-07 07:00:00,17.279044,-88.436201,Avocado,Belize,unverified,1
cap_3300,476,2023-02-16 15:39:00,8.417901,-13.252208,Acacia,Sierra Leone,verified,1
cap_3301,490,2024-08-09 18:09:00,3.854454,11.480666,Cashew,Cameroon,verified,1
cap_3302,400,2023-07-21 21:00:00,20.56134,79.017826,Avocado,India,verified,1
cap_3303,339,2024-11-22 01:39:00,20.694856,78.975131,Acacia,India,verified,1
cap_3304,131,2024-09-29 12:02:00,12.874438,121.757462,Avocado,Philippines,unverified,1
cap_3305,114,2024-09-05 07:48:00,8.375163,-13.30212,Neem,Sierra Leone,unverified,0
cap_3306,102,2024-04-23 14:36:00,20.639354,78.9233,Acacia,India,verified,0
cap_3307,94,2024-01-24 21:35:00,20.588922,78.997374,Moringa,India,verified,1
cap_3308,304,2023-10-17 07:25:00,8.539363,-13.292591,Neem,Sierra Leone,verified,0
cap_3309,280,2023-12-25 10:45:00,17.207376,-88.378399,Cashew,Belize,unverified,1
cap_3310,462,2023-09-25 14:42:00,-1.385522,36.768234,Mango,Kenya,verified,1
cap_3311,468,2024-05-23 05:08:00,20.543844,78.956379,Acacia,India,unverified,1
cap_3312,110,2023-02-01 15:39:00,20.714207,79.019624,Moringa,India,verified,0
cap_3313,104,2024-08-19 17:38:00,3.861091,11.495427,Neem,Cameroon,verified,1
cap_3314,471,2024-02-03 09:56:00,8.373574,-13.172748,Neem,Sierra Leone,verified,1
cap_3315,146,2024-05-01 12:46:00,3.851094,11.561434,Avocado,Cameroon,verified,1
cap_3316,395,2024-10-17 05:55:00,20.523985,79.016021,Rhizophora mucronata (Red Mangrove),India,unverified,0
cap_3317,375,2024-06-22 14:14:00,1.406867,32.261413,Cashew,Uganda,verified,0
cap_3318,129,2023-01-20 22:30:00,20.604809,78.968013,Neem,India,unverified,1
cap_3319,39,2023-02-01 15:44:00,17.18117,-88.431158,Rhizophora mucronata (Red Mangrove),Belize,verified,0
cap_3320,106,2024-07-26 19:54:00,1.347843,32.236729,Avocado,Uganda,verified,1
cap_3321,463,2023-01-29 20:13:00,3.792808,11.465355,Acacia,Cameroon,verified,1
cap_3322,150,2024-01-01 02:36:00,1.397744,32.32233,Cashew,Uganda,verified,1
cap_3323,148,2023-08-20 02:39:00,3.832885,11.451474,Cashew,Cameroon,verified,1
cap_3324,483,2024-02-04 01:45:00,1.409697,32.30068,Mango,Uganda,verified,1
cap_3325,270,2023-11-18 03:50:00,-1.2964,36.781927,Avocado,Kenya,unverified,1
cap_3326,371,2024-03-08 20:08:00,3.86425,11.541709,Mango,Cameroon,verified,0
cap_3327,97,2024-02-07 16:47:00,8.42635,-13.212298,Mango,Sierra Leone,verified,1
cap_3328,318,2023-11-19 16:39:00,1.311671,32.383776,Acacia,Uganda,unverified,1
cap_3329,366,2023-06-04 01:40:00,1.459443,32.210674,Acacia,Uganda,verified,1
cap_3330,311,2024-04-09 19:46:00,3.789013,11.399823,Avocado,Cameroon,unverified,1
cap_3331,403,2023-09-16 10:19:00,1.280643,32.239573,Mango,Uganda,verified,0
cap_3332,117,2024-06-26 07:32:00,8.43126,-13.166019,Rhizophora mucronata (Red Mangrove),Sierra Leone,unverified,1
cap_3333,66,2024-03-10 20:51:00,12.876381,121.80381,Acacia,Philippines,verified,0
cap_3334,423,2023-05-11 09:08:00,-1.394472,36.82221,Acacia,Kenya,verified,1
cap_3335,153,2023-12-29 23:51:00,12.878207,121.841182,Avocado,Philippines,verified,1
cap_3336,294,2023-07-25 22:21:00,8.428621,-13.183421,Rhizophora mucronata (Red Mangrove),Sierra Leone,verified,1
cap_3337,148,2023-09-18 09:30:00,3.85627,11.469592,Neem,Cameroon,verified,1
cap_3338,401,2024-03-22 13:02:00,3.85941,11.59175,Rhizophora mucronata (Red Mangrove),Cameroon,verified,1
cap_3339,384,2023-04-29 01:05:00,-1.248671,36.88874,Neem,Kenya,verified,1
cap_3340,12,2024-01-30 07:29:00,3.824371,11.559132,Rhizophora mucronata (Red Mangrove),Cameroon,verified,1
cap_3341,284,2024-01-15 07:22:00,1.33032,32.333697,Avocado,Uganda,verified,0
cap_3342,474,2024-04-06 11:48:00,1.256719,32.207428,Neem,Uganda,unverified,0
cap_3343,380,2024-01-21 16:17:00,3.785043,11.471465,Moringa,Cameroon,verified,1
cap_3344,391,2024-05-08 22:53:00,-1.314783,36.777179,Avocado,Kenya,unverified,1
cap_3345,459,2024-10-04 17:24:00,12.861051,121.810489,Mahogany,Philippines,unverified,1
cap_3346,362,2023-10-19 17:54:00,-1.252596,36.804543,Mango,Kenya,verified,1
cap_3347,492,2023-08-13 01:42:00,8.492693,-13.29754,Avocado,Sierra Leone,verified,0
cap_3348,225,2023-08-16 16:46:00,1.366057,32.297198,Mango,Uganda,verified,1
cap_3349,13,2023-11-20 09:57:00,20.606844,78.980055,Neem,India,verified,1
cap_3350,63,2023-07-04 13:17:00,3.829164,11.511065,Moringa,Cameroon,unverified,1
cap_3351,24,2023-08-12 20:27:00,17.1386,-88.476044,Cashew,Belize,verified,1
cap_3352,208,2023-11-02 21:21:00,-1.248929,36.814996,Mango,Kenya,verified,1
cap_3353,465,2023-04-20 11:49:00,20.611278,78.979714,Rhizophora mucronata (Red Mangrove),India,verified,0
cap_3354,359,2023-06-13 05:48:00,1.363379,32.29424,Acacia,Uganda,verified,1
cap_3355,131,2023-09-03 18:53:00,12.936058,121.753156,Rhizophora mucronata (Red Mangrove),Philippines,verified,0
cap_3356,358,2023-08-14 09:37:00,3.783234,11.447871,Mango,Cameroon,verified,0
cap_3357,362,2023-10-01 02:34:00,-1.289116,36.861892,Moringa,Kenya,verified,0
cap_3358,345,2023-10-21 10:44:00,3.783997,11.452374,Mahogany,Cameroon,verified,1
cap_3359,452,2023-03-26 12:16:00,12.950833,121.812547,Acacia,Philippines,unverified,1
cap_3360,227,2024-09-06 13:41:00,1.354766,32.282528,Neem,Uganda,verified,0
cap_3361,467,2023-08-12 00:20:00,20.566473,78.889365,Moringa,India,verified,0
cap_3362,221,2024-04-02 10:39:00,17.284319,-88.501752,Neem,Belize,unverified,1
cap_3363,481,2023-01-21 12:24:00,1.264505,32.275853,Cashew,Uganda,verified,1
cap_3364,416,2024-07-06 18:51:00,12.91907,121.763816,Neem,Philippines,verified,1
cap_3365,13,2023-06-18 04:08:00,20.513685,78.883839,Rhizophora mucronata (Red Mangrove),India,verified,0
cap_3366,272,2024-09-24 20:50:00,20.522932,78.855403,Neem,India,verified,1
cap_3367,24,2024-09-29 08:59:00,17.213228,-88.450584,Avocado,Belize,unverified,1
cap_3368,128,2024-04-28 17:08:00,8.3528,-13.100481,Neem,Sierra Leone,verified,1
cap_3369,151,2023-10-15 07:56:00,8.502476,-13.273337,Rhizophora mucronata (Red Mangrove),Sierra Leone,verified,1
cap_3370,475,2024-03-06 09:18:00,8.388245,-13.253156,Cashew,Sierra Leone,verified,0
cap_3371,462,2023-01-21 02:22:00,-1.241874,36.859823,Cashew,Kenya,unverified,0
cap_3372,465,2024-01-29 15:18:00,20.557182,79.002697,Mango,India,unverified,1
cap_3373,126,2024-04-05 00:51:00,3.882504,11.487003,Acacia,Cameroon,unverified,0
cap_3374,363,2024-07-26 02:12:00,8.382377,-13.166623,Cashew,Sierra Leone,verified,0
cap_3375,312,2024-11-04 07:50:00,1.372105,32.245063,Cashew,Uganda,verified,1
cap_3376,325,2023-07-17 13:00:00,1.383919,32.345616,Moringa,Uganda,verified,1
cap_3377,209,2024-03-08 22:11:00,1.471594,32.32378,Avocado,Uganda,verified,1
cap_3378,141,2023-03-18 12:08:00,3.806212,11.56932,Rhizophora mucronata (Red Mangrove),Cameroon,verified,0
cap_3379,201,2024-08-07 06:58:00,20.59727,78.96022,Mahogany,India,unverified,1
cap_3380,58,2024-05-24 07:09:00,-1.279388,36.875759,Acacia,Kenya,verified,1
cap_3381,26,2023-02-05 21:30:00,20.575408,79.009408,Mango,India,verified,0
cap_3382,339,2024-06-13 23:12:00,20.631798,79.009751,Neem,India,unverified,1
cap_3383,462,2024-08-04 17:01:00,-1.292789,36.893005,Moringa,Kenya,verified,1
cap_3384,443,2024-10-06 13:59:00,3.806083,11.596384,Neem,Cameroon,verified,0
cap_3385,103,2023-11-27 12:01:00,17.25647,-88.513584,Avocado,Belize,verified,1
cap_3386,225,2024-07-01 02:13:00,1.395972,32.231999,Neem,Uganda,verified,1
cap_3387,244,2024-11-08 10:26:00,17.225362,-88.474108,Rhizophora mucronata (Red Mangrove),Belize,verified,0
cap_3388,333,2023-09-30 06:18:00,1.370151,32.334236,Mango,Uganda,verified,1
cap_3389,168,2024-09-01 01:30:00,-1.359077,36.739414,Acacia,Kenya,verified,1
cap_3390,214,2023-03-26 09:51:00,12.863258,121.753899,Rhizophora mucronata (Red Mangrove),Philippines,unverified,0
cap_3391,383,2024-03-01 07:03:00,8.447402,-13.207286,Avocado,Sierra Leone,verified,1
cap_3392,82,2023-11-26 03:44:00,17.299902,-88.554249,Rhizophora mucronata (Red Mangrove),Belize,verified,1
cap_3393,251,2024-03-13 21:35:00,17.17017,-88.518263,Cashew,Belize,verified,1
cap_3394,151,2024-09-08 17:45:00,8.36215,-13.238214,Cashew,Sierra Leone,verified,1
cap_3395,274,2023-12-05 00:46:00,20.616123,78.942406,Acacia,India,verified,0
cap_3396,57,2023-05-26 13:58:00,8.449528,-13.191751,Rhizophora mucronata (Red Mangrove),Sierra Leone,unverified,1
cap_3397,257,2023-12-08 00:47:00,12.894454,121.752073,Acacia,Philippines,unverified,1
cap_3398,195,2023-05-18 05:54:00,12.926021,121.759585,Neem,Philippines,verified,1
cap_3399,70,2023-02-28 12:50:00,1.413201,32.260676,Neem,Uganda,verified,1
cap_3400,334,2024-08-18 07:15:00,20.626712,78.917073,Mango,India,verified,0
cap_3401,391,2023-06-21 00:17:00,-1.288082,36.903035,Moringa,Kenya,verified,1
cap_3402,157,2023-04-25 23:40:00,3.823934,11.539971,Cashew,Cameroon,verified,1
cap_3403,418,2024-09-13 03:40:00,20.598785,78.958739,Rhizophora mucronata (Red Mangrove),India,verified,1
cap_3404,320,2023-04-09 11:41:00,20.589645,79.081584,Mango,India,verified,1
cap_3405,265,2024-03-22 11:19:00,20.527892,78.901436,Cashew,India,verified,1
cap_3406,328,2024-03-29 15:37:00,20.586566,78.982313,Rhizophora mucronata (Red Mangrove),India,verified,1
cap_3407,319,2024-06-01 06:30:00,20.639897,78.928332,Rhizophora mucronata (Red Mangrove),India,verified,0
cap_3408,464,2024-07-23 12:06:00,1.404269,32.254496,Acacia,Uganda,verified,0
cap_3409,35,2023-04-17 01:14:00,3.785247,11.421962,Cashew,Cameroon,verified,0
cap_3410,119,2023-04-06 21:42:00,-1.286377,36.841274,Avocado,Kenya,verified,0
cap_3411,372,2023-08-25 17:56:00,3.911524,11.433083,Acacia,Cameroon,unverified,1
cap_3412,90,2024-10-26 23:37:00,-1.229229,36.839823,Mahogany,Kenya,unverified,1
cap_3413,351,2024-08-05 04:04:00,3.878507,11.450565,Mahogany,Cameroon,verified,1
cap_3414,72,2024-03-19 06:51:00,1.429464,32.356672,Mahogany,Uganda,unverified,1
cap_3415,195,2023-04-27 23:07:00,12.887817,121.782775,Mango,Philippines,verified,1
cap_3416,319,2024-10-30 01:46:00,20.625314,78.98022,Acacia,India,verified,1
cap_3417,172,2024-06-11 05:19:00,3.803228,11.49062,Neem,Cameroon,verified,1
cap_3418,265,2023-08-06 05:29:00,20.556806,79.033463,Mango,India,unverified,1
cap_3419,51,2023-05-16 02:37:00,-1.365319,36.884109,Mango,Kenya,verified,0
cap_3420,463,2024-11-21 14:00:00,3.785188,11.518439,Mango,Cameroon,verified,0
cap_3421,87,2023-12-19 17:08:00,17.171723,-88.52041,Mahogany,Belize,verified,1
cap_3422,334,2023-12-13 15:21:00,20.576269,79.017333,Mango,India,verified,1
cap_3423,236,2023-01-30 10:22:00,17.189827,-88.498875,Cashew,Belize,verified,1
cap_3424,295,2024-02-01 16:40:00,3.841537,11.519492,Neem,Cameroon,unverified,1
cap_3425,221,2024-01-08 08:50:00,17.173325,-88.431964,Avocado,Belize,verified,1
cap_3426,200,2024-09-02 14:17:00,3.918345,11.509222,Moringa,Cameroon,verified,0
cap_3427,445,2023-12-23 02:07:00,17.102237,-88.481697,Mahogany,Belize,verified,1
cap_3428,221,2024-10-22 15:16:00,17.211879,-88.411884,Acacia,Belize,verified,1
cap_3429,444,2023-03-29 04:11:00,20.636441,78.926639,Moringa,India,verified,0
cap_3430,357,2023-08-14 22:38:00,12.83282,121.711442,Avocado,Philippines,unverified,1
cap_3431,111,2023-07-31 22:03:00,1.44113,32.314345,Neem,Uganda,verified,1
cap_3432,481,2023-11-27 22:12:00,1.309093,32.349723,Mango,Uganda,verified,1
cap_3433,422,2024-09-14 11:03:00,12.804007,121.76723,Cashew,Philippines,verified,1
cap_3434,216,2024-10-30 09:43:00,-1.261243,36.860565,Acacia,Kenya,verified,0
cap_3435,161,2024-01-04 18:54:00,3.895444,11.463928,Acacia,Cameroon,verified,1
cap_3436,13,2023-10-02 23:13:00,20.590905,78.887479,Mango,India,verified,1
cap_3437,363,2023-08-06 21:11:00,8.380291,-13.228487,Avocado,Sierra Leone,verified,1
cap_3438,196,2024-07-05 02:13:00,8.486243,-13.238546,Cashew,Sierra Leone,unverified,0
cap_3439,191,2023-02-06 07:39:00,3.962203,11.503654,Rhizophora mucronata (Red Mangrove),Cameroon,verified,1
cap_3440,216,2023-09-21 09:58:00,-1.275736,36.836101,Acacia,Kenya,verified,1
cap_3441,327,2024-05-05 20:28:00,8.498405,-13.282685,Neem,Sierra Leone,verified,0
cap_3442,51,2023-08-11 04:28:00,-1.221461,36.776241,Mango,Kenya,unverified,0
cap_3443,407,2023-08-07 17:57:00,-1.29223,36.784701,Cashew,Kenya,verified,0
cap_3444,339,2024-09-20 20:31:00,20.554393,78.942539,Neem,India,verified,1
cap_3445,259,2024-07-29 08:49:00,20.632653,79.016396,Mango,India,unverified,1
cap_3446,323,2024-11-09 21:09:00,8.504631,-13.185378,Neem,Sierra Leone,verified,0
cap_3447,403,2023-12-13 00:48:00,1.33114,32.335071,Cashew,Uganda,verified,1
cap_3448,185,2023-04-29 14:15:00,1.386332,32.272565,Rhizophora mucronata (Red Mangrove),Uganda,verified,1
cap_3449,242,2023-11-02 05:13:00,1.300781,32.279604,Rhizophora mucronata (Red Mangrove),Uganda,verified,1
cap_3450,394,2023-01-16 05:42:00,8.477608,-13.203214,Mango,Sierra Leone,unverified,1
cap_3451,447,2024-08-31 06:55:00,-1.331619,36.798922,Rhizophora mucronata (Red Mangrove),Kenya,verified,1
cap_3452,326,2024-07-13 01:15:00,20.679818,79.037426,Avocado,India,verified,1
cap_3453,313,2023-07-01 16:23:00,1.370563,32.361452,Mahogany,Uganda,verified,1
cap_3454,399,2024-08-20 16:22:00,12.883266,121.695072,Neem,Philippines,verified,1
cap_3455,292,2023-06-09 15:09:00,1.347511,32.251048,Mango,Uganda,verified,1
cap_3456,290,2024-08-01 20:14:00,3.825269,11.504768,Avocado,Cameroon,verified,1
cap_3457,278,2024-08-30 14:49:00,-1.253876,36.777783,Neem,Kenya,verified,1
cap_3458,173,2023-11-15 04:20:00,3.76024,11.454821,Rhizophora mucronata (Red Mangrove),Cameroon,verified,1
cap_3459,476,2024-10-18 10:12:00,8.571453,-13.224057,Avocado,Sierra Leone,verified,1
cap_3460,160,2023-02-25 10:48:00,-1.330104,36.822586,Mango,Kenya,verified,1
cap_3461,192,2023-08-04 17:17:00,1.258034,32.367217,Neem,Uganda,verified,1
cap_3462,64,2024-07-24 02:28:00,1.220237,32.288594,Mango,Uganda,verified,1
cap_3463,62,2023-08-20 08:47:00,8.44001,-13.265932,Mahogany,Sierra Leone,verified,1
cap_3464,321,2024-01-04 11:23:00,1.340584,32.260686,Acacia,Uganda,verified,0
cap_3465,255,2024-01-27 05:19:00,17.184693,-88.455285,Acacia,Belize,verified,1
cap_3466,32,2023-06-28 15:35:00,12.978997,121.779308,Cashew,Philippines,verified,1
cap_3467,256,2023-05-12 11:02:00,12.871666,121.743898,Moringa,Philippines,verified,1
cap_3468,248,2024-05-02 03:32:00,3.893534,11.512287,Neem,Cameroon,verified,1
cap_3469,177,2024-10-06 05:11:00,1.496169,32.22993,Cashew,Uganda,verified,1
cap_3470,345,2024-04-17 22:14:00,3.861422,11.500827,Mahogany,Cameroon,verified,1
cap_3471,217,2024-06-11 06:39:00,1.345429,32.357324,Neem,Uganda,verified,1
cap_3472,341,2024-01-08 20:02:00,20.61796,78.907296,Cashew,India,unverified,1
cap_3473,402,2023-04-28 06:07:00,1.309597,32.29701,Mango,Uganda,verified,0
cap_3474,118,2023-05-30 13:35:00,8.423266,-13.244796,Cashew,Sierra Leone,verified,1
